"run","Consumer Total Panics","Consumer Liquidity Panics","Consumer Panic Panics","Consumer Estimated Liquidity Withdrawals","Consumer Estimated Panic Withdrawals","Consumer Estimated Bank Assets - Liquidity","Consumer Estimated Bank Assets - Panics","Consumer People Seen Panic","Consumers Shocked","Consumer Cash","Consumer Pure Panic","Bank Total Assets","Bank Total Liabilities","Bank Short Term Assets","Bank Long Term Assets","tick","DD Initial Withdrawals","Consumer Partial Shock","Consumer Count","Consumer Total Assets","Bank Failures","Consumer Average Panic Withdrawals","Consumer Seen Panic Proportion"
102,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.92,845554.235349418,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,845554.235349418,0.0,1.0E-4,1.0E-7
102,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,83924.85254135467,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,83924.85254135467,0.0,1.0E-4,1.0E-7
102,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,10702.003100850226,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,10702.003100850226,0.0,1.0E-4,1.0E-7
102,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
104,0.8700000000000003,0.8700000000000003,0.6300000000000001,1.0119609824382141E7,2649929.7006619265,1580039.9410524382,5121664.47816412,3.9,0.8600000000000002,4411946.550540993,0.8700000000000003,-1.0,387638.64819849643,0.0,-1.0,8.0,7814410.506417092,0.8700000000000003,100,6351389.25399741,0.0,2411436.027611354,0.040000000000000015
104,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9399999999999997,363255.95886373415,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,363255.95886373415,0.0,1.0E-4,1.0E-7
104,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7,0.0,0.0,1.0E-4,1.0E-7
106,0.9400000000000001,0.9400000000000001,0.6900000000000001,1.0476628272040019E7,3346316.4100502906,727210.2142053291,4101368.9952978957,4.840000000000001,0.8799999999999999,5385426.071990015,0.9400000000000001,-1.0,481390.8312024877,0.0,-1.0,8.0,7876365.225552108,0.9400000000000001,100,6289434.534862395,0.0,3179000.5895527746,0.06999999999999999
106,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8700000000000002,1025959.2602383123,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1025959.2602383123,0.0,1.0E-4,1.0E-7
106,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8888888888888887,139663.82776849502,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18,139663.82776849502,0.0,1.0E-4,1.0E-7
106,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
108,0.91,0.8999999999999999,0.66,1.0279142282872751E7,2824781.6739519513,1208340.4181576325,4245484.607482921,4.1800000000000015,0.8800000000000001,4743466.214474198,0.91,-1.0,455087.7672760957,0.0,-1.0,8.0,8090940.469401576,0.91,100,6074859.291012926,0.0,2514055.689828236,0.04
108,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8800000000000001,894743.517549551,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,894743.517549551,0.0,1.0E-4,1.0E-7
108,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8571428571428571,201259.20802700738,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,201259.20802700738,0.0,1.0E-4,1.0E-7
108,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,10286.884667146587,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,10286.884667146587,0.0,1.0E-4,1.0E-7
108,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
110,0.93,0.93,0.65,1.0539270937011017E7,2718482.90751056,850766.348375701,4175798.316906153,4.16,0.8999999999999997,4783466.009199399,0.93,-1.0,551788.8736959699,0.0,-1.0,8.0,8329987.6029594485,0.93,100,5835812.157455048,0.0,2446634.616769506,0.060000000000000026
110,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9,626242.2809252384,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,626242.2809252384,0.0,1.0E-4,1.0E-7
110,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7692307692307693,198253.89557004505,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,198253.89557004505,0.0,1.0E-4,1.0E-7
110,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
112,0.93,0.93,0.7499999999999998,1.083107178584359E7,2797186.975984281,866992.70639738,3393002.167369066,4.6300000000000034,0.9099999999999999,4675978.291002053,0.93,-1.0,519934.7108496404,0.0,-1.0,8.0,8452515.752914028,0.93,100,5713284.0075004725,0.0,2601383.887672383,0.06
112,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9200000000000002,447520.0562935623,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,447520.0562935623,0.0,1.0E-4,1.0E-7
112,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,0.0,0.0,1.0E-4,1.0E-7
114,0.9499999999999998,0.9499999999999998,0.7199999999999999,1.0530886864986317E7,3135091.086374644,605799.7732405345,3727635.7302875235,4.57,0.8999999999999997,5157759.526438536,0.9499999999999998,-1.0,478349.4009310126,0.0,-1.0,8.0,8253195.4674344575,0.9499999999999998,100,5912604.292980047,0.0,2884283.7994726724,0.08000000000000003
114,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9100000000000001,640105.5758882954,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,640105.5758882954,0.0,1.0E-4,1.0E-7
114,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8666666666666665,132741.6947953723,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,132741.6947953723,0.0,1.0E-4,1.0E-7
114,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
116,0.9099999999999995,0.9099999999999995,0.6799999999999999,1.0579053422089715E7,2965092.9247586248,1080212.690755311,3913690.863016432,4.36,0.8799999999999996,4667651.134905767,0.9099999999999995,-1.0,525531.5564203459,0.0,-1.0,8.0,8147315.388839587,0.9099999999999995,100,6018484.371574912,0.0,2698234.5615393473,0.05
116,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.92,628049.3468956647,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,628049.3468956647,0.0,1.0E-4,1.0E-7
116,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9166666666666666,64641.792526941426,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,64641.792526941426,0.0,1.0E-4,1.0E-7
116,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
118,0.9400000000000002,0.9400000000000002,0.6700000000000002,1.0386508173596052E7,3166602.242599774,849560.8285244219,3865472.782053955,4.55,0.8800000000000001,5206004.745785001,0.9400000000000002,-1.0,497225.069059234,0.0,-1.0,8.0,8056123.932927554,0.9400000000000002,100,6109675.827486948,0.0,2849942.018349797,0.049999999999999975
118,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8200000000000001,1351516.7073977538,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1351516.7073977538,0.0,1.0E-4,1.0E-7
118,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9545454545454546,199382.54540020553,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,22,199382.54540020553,0.0,1.0E-4,1.0E-7
118,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,3601.5992820782703,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,3601.5992820782703,0.0,1.0E-4,1.0E-7
118,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
120,0.9400000000000002,0.9400000000000002,0.6799999999999997,1.0752568747234723E7,2866989.7994882744,756534.2842916141,3315880.3809681083,4.3699999999999966,0.9099999999999999,4905793.6504798755,0.9400000000000002,-1.0,574706.8884226538,0.0,-1.0,8.0,8366673.923732359,0.9400000000000002,100,5799125.836682143,0.0,2494281.1255678,0.020000000000000004
120,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999998,758525.6792023168,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,758525.6792023168,0.0,1.0E-4,1.0E-7
120,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9333333333333332,34207.41913516452,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,34207.41913516452,0.0,1.0E-4,1.0E-7
120,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
122,0.9600000000000002,0.9600000000000002,0.6900000000000001,1.109708579931514E7,2693999.9676532876,471434.89378477016,3374838.104367433,4.5699999999999985,0.9400000000000003,4777735.720282593,0.9600000000000002,-1.0,677271.4451846693,0.0,-1.0,8.0,8785690.192881718,0.9600000000000002,100,5380109.56753278,0.0,2397659.9712224263,0.05
122,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,435083.78697993024,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,435083.78697993024,0.0,1.0E-4,1.0E-7
122,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7777777777777778,80950.1808732799,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,80950.1808732799,0.0,1.0E-4,1.0E-7
122,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
124,0.8899999999999996,0.8899999999999996,0.6300000000000001,9987685.681897407,3195793.23341738,1430189.8133608527,4260759.38241364,4.0600000000000005,0.8400000000000001,4947796.125691686,0.8899999999999996,-1.0,419048.9755200374,0.0,-1.0,8.0,7568252.462774242,0.8899999999999996,100,6597547.297640257,0.0,2780340.113086121,0.030000000000000013
124,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9399999999999996,572505.2038856422,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,572505.2038856422,0.0,1.0E-4,1.0E-7
124,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9090909090909091,19142.453753128644,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,19142.453753128644,0.0,1.0E-4,1.0E-7
124,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
126,0.9099999999999995,0.9099999999999995,0.6300000000000003,1.035280518080455E7,3109109.868141568,1131013.8998277425,3411008.0456468724,4.289999999999997,0.89,4956967.003890313,0.9099999999999995,-1.0,525149.7294351466,0.0,-1.0,8.0,8073974.19028826,0.9299999999999999,100,6091825.570126238,0.0,2642743.3879353325,0.050000001
126,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.92,635398.700109397,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,635398.700109397,0.0,1.0E-4,1.0E-7
126,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9166666666666666,54298.34271497161,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,54298.34271497161,0.0,1.0E-4,1.0E-7
126,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
128,0.9499999999999998,0.9499999999999998,0.6599999999999998,1.0928963569708593E7,3024388.270704564,568270.1065014953,3944783.134489701,4.459999999999996,0.92,5124094.8529022345,0.9499999999999998,-1.0,560428.7352492815,0.0,-1.0,8.0,8302983.207451741,0.9499999999999998,100,5862816.552962759,0.0,2721949.4436441073,0.08999999999999998
128,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9399999999999998,542182.6879248207,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,542182.6879248207,0.0,1.0E-4,1.0E-7
128,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,94617.32934701681,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,94617.32934701681,0.0,1.0E-4,1.0E-7
128,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,2643.2429231409915,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,2643.2429231409915,0.0,1.0E-4,1.0E-7
128,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
130,0.9499999999999998,0.9499999999999998,0.7000000000000001,1.058124333564251E7,3411059.0116891144,625966.3521032401,3302069.5131054465,4.58,0.9000000000000005,5395896.280998563,0.9499999999999998,-1.0,514495.0660617006,0.0,-1.0,8.0,8123828.12945557,0.9600000000000004,100,6041971.630958933,0.0,3069953.1105302027,0.05000000100000001
130,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9100000000000001,915093.1713001612,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,915093.1713001612,0.0,1.0E-4,1.0E-7
130,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,141343.33968355646,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,141343.33968355646,0.0,1.0E-4,1.0E-7
130,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
132,0.93,0.93,0.6299999999999996,1.0201168209603572E7,3313737.218782458,984973.7780192493,3639592.1071308195,4.3900000000000015,0.8799999999999996,5240737.258461594,0.93,-1.0,543150.6086328613,0.0,-1.0,8.0,7982719.473445713,0.9399999999999997,100,6183080.286968787,0.0,2816676.6359800883,0.040000001
132,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,821299.2828100016,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,821299.2828100016,0.0,1.0E-4,1.0E-7
132,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,66017.7489807436,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,66017.7489807436,0.0,1.0E-4,1.0E-7
132,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
134,0.9199999999999998,0.9199999999999998,0.61,1.0324089360650558E7,3190748.582724293,1056880.2898210704,4201886.893760119,4.380000000000001,0.8899999999999993,4947183.619035391,0.9199999999999998,-1.0,500009.99935458833,0.0,-1.0,8.0,8020508.627504885,0.9199999999999998,100,6145291.132909613,0.0,2871673.7244618637,0.04
134,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999997,727458.5491926352,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,727458.5491926352,0.0,1.0E-4,1.0E-7
134,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9090909090909091,135157.91793882428,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,135157.91793882428,0.0,1.0E-4,1.0E-7
134,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,3976.3453135728487,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,3976.3453135728487,0.0,1.0E-4,1.0E-7
134,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
136,0.9600000000000002,0.9600000000000002,0.6899999999999997,1.089123868425303E7,3335040.325830469,546743.648922958,3292611.987068286,4.709999999999998,0.89,5263634.358637804,0.9600000000000002,-1.0,594604.7482578421,0.0,-1.0,8.0,8284796.230728482,0.9600000000000002,100,5881003.529686015,0.0,2934835.486742813,0.08000000000000003
136,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.83,1258303.8289169716,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1258303.8289169716,0.0,1.0E-4,1.0E-7
136,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9583333333333333,64937.27262833914,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,24,64937.27262833914,0.0,1.0E-4,1.0E-7
136,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
138,0.9599999999999999,0.9599999999999999,0.7400000000000002,1.1071238125500448E7,3146727.8836112455,548763.8804998922,3362845.4377245647,4.669999999999999,0.91,5109643.604742296,0.9599999999999999,-1.0,595119.0903504207,0.0,-1.0,8.0,8465484.399963383,0.9599999999999999,100,5700315.360451123,0.0,2863522.3740952336,0.08000000000000002
138,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999998,958008.3258157459,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,958008.3258157459,0.0,1.0E-4,1.0E-7
138,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8749999999999999,186256.55971863802,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,186256.55971863802,0.0,1.0E-4,1.0E-7
138,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
140,0.9399999999999997,0.9399999999999997,0.63,1.0785702105041219E7,2869313.850095902,798872.3953636842,4323420.9749019705,4.620000000000001,0.91,4933660.339321513,0.9399999999999997,-1.0,637731.1010923941,0.0,-1.0,8.0,8331400.12726577,0.9399999999999997,100,5834399.633148732,0.0,2668461.880596186,0.03
140,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.86,1130951.0694143143,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1130951.0694143143,0.0,1.0E-4,1.0E-7
140,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,279796.79822354147,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,279796.79822354147,0.0,1.0E-4,1.0E-7
140,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
142,0.88,0.88,0.6399999999999998,9805107.531899367,3172528.0272160736,1698883.0349821288,4609357.830142861,4.149999999999999,0.8400000000000001,4745723.203429992,0.88,-1.0,424244.12124137906,0.0,-1.0,8.0,7732345.599932126,0.8900000000000001,100,6433454.160482373,0.0,2855275.2245044657,0.010000001
142,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999997,575634.8297095535,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,575634.8297095535,0.0,1.0E-4,1.0E-7
142,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,0.0,0.0,1.0E-4,1.0E-7
144,0.9800000000000001,0.9800000000000001,0.73,1.1105130369950285E7,3220534.776924372,431284.8867585858,3478899.973977586,4.720000000000001,0.9199999999999996,5446539.612938719,0.9800000000000001,-1.0,685342.3026579098,0.0,-1.0,8.0,8407056.63633757,0.9800000000000001,100,5758743.124076935,0.0,2898481.2992419354,0.07999999999999999
144,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8599999999999999,1194751.8734876744,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1194751.8734876744,0.0,1.0E-4,1.0E-7
144,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8499999999999999,198136.21700598247,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,20,198136.21700598247,0.0,1.0E-4,1.0E-7
144,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
146,0.8999999999999998,0.8999999999999998,0.6499999999999998,1.0359193734081283E7,3186587.0221814727,1361968.609122387,3991154.4599239416,4.180000000000001,0.8499999999999999,4829701.552441674,0.8999999999999998,-1.0,447004.1111881303,0.0,-1.0,8.0,7820942.760106769,0.8999999999999998,100,6344857.000307727,0.0,2836062.4497525105,0.030000000000000013
146,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8199999999999996,1393298.9551942095,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1393298.9551942095,0.0,1.0E-4,1.0E-7
146,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8095238095238094,405111.87063474697,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21,405111.87063474697,0.0,1.0E-4,1.0E-7
146,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,6,0.0,0.0,1.0E-4,1.0E-7
148,0.9499999999999997,0.9499999999999997,0.72,1.0978714612321662E7,2848184.0896039554,551514.1046918575,3669288.3508421485,4.63,0.93,4809437.840885904,0.9499999999999997,-0.99999999999567,581683.7553173783,4.3300260585965585E-12,-1.0,8.0,8593009.138293957,0.9499999999999997,100,5572790.622120543,0.0,2620329.3624436394,0.020000000000000004
148,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999999,718887.8768844237,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,718887.8768844237,0.0,1.0E-4,1.0E-7
148,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7692307692307692,189437.84438456874,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,189437.84438456874,0.0,1.0E-4,1.0E-7
148,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
150,0.9500000000000001,0.9500000000000001,0.6200000000000001,1.0697591428275853E7,3320956.029933063,759992.4156796288,4074949.558740775,4.3999999999999995,0.8899999999999999,5378796.287588766,0.9500000000000001,-1.0,589674.316803451,0.0,-1.0,8.0,8039463.789085564,0.9500000000000001,100,6126335.971328937,0.0,2955650.8666514275,0.09000000000000001
150,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8599999999999999,1163363.989362375,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1163363.989362375,0.0,1.0E-4,1.0E-7
150,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8421052631578946,219273.22514855902,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,19,219273.22514855902,0.0,1.0E-4,1.0E-7
150,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
152,0.93,0.93,0.6700000000000003,1.0682285855958462E7,3593719.429386144,1082136.3815041052,4086419.779286243,4.580000000000001,0.8299999999999997,5520777.243361942,0.93,-1.0,527384.7812804545,0.0,-1.0,8.0,7587184.481103649,0.93,100,6578615.2793108495,0.0,3234347.486457529,0.060000000000000005
152,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.91,1060782.8362546773,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1060782.8362546773,0.0,1.0E-4,1.0E-7
152,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,68029.23538827676,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18,68029.23538827676,0.0,1.0E-4,1.0E-7
152,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
154,0.9699999999999999,0.9699999999999999,0.7,1.1230739119858695E7,2810715.1541258343,502944.300443121,3907907.709298648,4.869999999999999,0.9299999999999999,5150415.308679489,0.9699999999999999,-1.0,727188.4976238519,0.0,-1.0,8.0,8571619.001315387,0.9699999999999999,100,5594180.759099112,0.0,2642072.244884285,0.09000000000000001
154,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9400000000000001,533088.023128074,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,533088.023128074,0.0,1.0E-4,1.0E-7
