"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
199,0.198,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666432481,1.73913,42500.0,1,100,5000.0,10
201,0.2,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666431455,1.73913,42500.0,1,100,5000.0,10
203,0.202,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666430418,1.73913,42500.0,1,100,5000.0,10
205,0.204,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666429493,1.73913,42500.0,1,100,5000.0,10
207,0.206,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666428457,1.73913,42500.0,1,100,5000.0,10
209,0.208,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666427627,1.73913,42500.0,1,100,5000.0,10
211,0.21,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666426514,1.73913,42500.0,1,100,5000.0,10
213,0.212,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666425528,1.73913,42500.0,1,100,5000.0,10
215,0.214,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666424572,1.73913,42500.0,1,100,5000.0,10
217,0.216,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666423609,1.73913,42500.0,1,100,5000.0,10
