run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Seen Panic Proportion,Bank Total Assets After Initial Withdrawals,Bank Net Worth
165,0,0,0,2631266.965,0,0,0.517857143,0,0,6.33E+07,6.55E+07,3.27E+07,3.06E+07,141,2429801.714,0.482142857,56,6.55E+07,0,0,6.33E+07,-2204248.182
167,0,0,0,5111941.788,0,0,0.56,0,0,1.09E+07,1.26E+07,5121329.352,5750001.438,9,4878670.648,0.56,100,1.26E+07,0,0,1.09E+07,-1775376.194
167,0,0,0,3736033.591,0,0,0.43,0,0,1.17E+07,1.33E+07,6560399.684,5121329.352,21,3453725.28,0.41,100,1.33E+07,0,0,1.17E+07,-1580004.777
167,0,0,0,4025246.658,1.02E-06,0,0.5,0,0,1.18E+07,1.39E+07,5270824.597,6560399.684,33,4166576.689,0.397959184,98,1.39E+07,0,1.02E-07,1.18E+07,-2079669.281
167,0,0,0,3650047.895,0,0,0.5,0,0,1.36E+07,1.52E+07,8293712.525,5270824.597,45,3703648.278,0.397727273,88,1.52E+07,0,0,1.36E+07,-1596326.189
167,0,0,0,3288230.935,0,0,0.481012658,0,0,1.43E+07,1.69E+07,6055949.21,8293712.525,57,3222976.225,0.417721519,79,1.69E+07,0,0,1.43E+07,-2586441.432
167,0,0,0,2520675.599,0,0,0.391891892,0,0,1.86E+07,2.02E+07,1.25E+07,6055949.21,69,2340645.399,0.337837838,74,2.02E+07,0,0,1.86E+07,-1630110.228
167,0,0,0,2438080.897,0,0,0.442857143,0,0,2.08E+07,2.44E+07,8322158.461,1.25E+07,81,2486910.987,0.371428571,70,2.44E+07,0,0,2.08E+07,-3575070.797
167,0,0,0,2709027.446,0,0,0.461538462,0,0,2.83E+07,2.98E+07,2.00E+07,8322158.461,93,2461933.947,0.415384615,65,2.98E+07,0,0,2.83E+07,-1520084.307
167,0,0,0,2685595.049,0,0,0.483870968,0,0,3.23E+07,3.70E+07,1.23E+07,2.00E+07,105,2452321.94,0.467741935,62,3.70E+07,0,0,3.23E+07,-4681340.171
167,0,0,0,2608951.036,0,0,0.442622951,0,0,4.62E+07,4.66E+07,3.39E+07,1.23E+07,117,2102634.222,0.442622951,61,4.66E+07,0,0,4.62E+07,-425070.5536
167,0,0,0,2121903.68,0,0,0.393442623,0,0,5.41E+07,5.98E+07,2.02E+07,3.39E+07,129,1885167.918,0.344262295,61,5.98E+07,0,0,5.41E+07,-5678414.224
167,0,0,0,2273455.77,0,0,0.431034483,0,0,7.96E+07,7.68E+07,5.95E+07,2.02E+07,141,1979791.899,0.431034483,58,7.68E+07,0,0,7.96E+07,2824048.631
169,0,0,0,4465445.327,1.00E-06,0,0.51,0,0,1.14E+07,1.32E+07,5658800.079,5750001.438,9,4341199.921,0.51,100,1.32E+07,0,1.00E-07,1.14E+07,-1775376.194
169,0,0,0,3325564.501,1.00E-06,0,0.35,0,0,1.30E+07,1.47E+07,7313518.637,5658800.079,21,2688009.321,0.34,100,1.47E+07,0,1.00E-07,1.30E+07,-1745813.402
169,0,0,0,3252667.093,0,0,0.464646465,0,0,1.41E+07,1.63E+07,6752093.957,7313518.637,33,3923486.415,0.343434343,99,1.63E+07,0,0,1.41E+07,-2265465.555
169,0,0,0,3649317.65,0,0,0.482758621,0,0,1.64E+07,1.83E+07,9639702.564,6752093.957,45,3461250.41,0.367816092,87,1.83E+07,0,0,1.64E+07,-1931638.319
169,0,0,0,2512615.463,0,0,0.363636364,0,0,1.94E+07,2.21E+07,9719595.075,9639702.564,57,2186245.061,0.311688312,77,2.21E+07,0,0,1.94E+07,-2709142.915
169,0,0,0,3286399.823,0,0,0.506849315,0,0,2.38E+07,2.60E+07,1.40E+07,9719595.075,69,3130986.139,0.479452055,73,2.60E+07,0,0,2.38E+07,-2269754.738
169,0,0,0,3284251.762,0,0,0.563380282,0,0,2.80E+07,3.11E+07,1.40E+07,1.40E+07,81,3460402.986,0.521126761,71,3.11E+07,0,0,2.80E+07,-3073875.911
169,0,0,0,3240647.098,0,0,0.514705882,0,0,3.61E+07,3.80E+07,2.21E+07,1.40E+07,93,3046923.838,0.514705882,68,3.80E+07,0,0,3.61E+07,-1866857.694
169,0,0,0,2795783.875,0,0,0.426470588,0,0,4.48E+07,4.78E+07,2.27E+07,2.21E+07,105,2405900.129,0.397058824,68,4.78E+07,0,0,4.48E+07,-2957899.302
169,0,0,0,3047213.456,0,0,0.46969697,0,0,5.99E+07,6.02E+07,3.72E+07,2.27E+07,117,2680763.544,0.46969697,66,6.02E+07,0,0,5.99E+07,-378010.6903
169,0,0,0,2934637.521,0,0,0.515151515,0,0,7.54E+07,7.68E+07,3.82E+07,3.72E+07,129,2835395.524,0.484848485,66,7.68E+07,0,0,7.54E+07,-1412775.609
169,0,0,0,2620393.638,0,0,0.5,0,0,1.03E+08,9.87E+07,6.49E+07,3.82E+07,141,2624571.14,0.453125,64,9.87E+07,0,0,1.03E+08,4400654.923
171,0,0,0,4649241.766,0,0,0.53,0,0,1.13E+07,1.31E+07,5564024.951,5750001.438,9,4435975.049,0.53,100,1.31E+07,0,0,1.13E+07,-1775376.194
171,0,0,0,4516405.706,0,0,0.49,0,0,1.15E+07,1.32E+07,5957650.697,5564024.951,21,4052592.168,0.47,100,1.32E+07,0,0,1.15E+07,-1716578.958
171,0,0,0,4554225.425,0,0,0.591836735,0,0,1.16E+07,1.35E+07,5649741.697,5957650.697,33,5042858.454,0.408163265,98,1.35E+07,0,0,1.16E+07,-1854876.351
171,0,0,0,3772169.707,0,0,0.5625,0,0,1.25E+07,1.42E+07,6867076.849,5649741.697,45,3899368.158,0.4625,80,1.42E+07,0,0,1.25E+07,-1711611.83
171,0,0,0,2401322.296,0,0,0.416666667,0,0,1.47E+07,1.68E+07,7796734.729,6867076.849,57,2517677.336,0.305555556,72,1.68E+07,0,0,1.47E+07,-2104733.654
171,0,0,0,2357936.212,0,0,0.4375,0,0,1.78E+07,2.01E+07,1.00E+07,7796734.729,69,2239703.789,0.328125,64,2.01E+07,0,0,1.78E+07,-2253471.071
171,0,0,0,2353279.312,0,0,0.473684211,0,0,2.16E+07,2.44E+07,1.16E+07,1.00E+07,81,2182915.624,0.438596491,57,2.44E+07,0,0,2.16E+07,-2751769.993
171,0,0,0,2524869.634,0,0,0.545454545,0,0,2.70E+07,2.97E+07,1.54E+07,1.16E+07,93,2455104.156,0.527272727,55,2.97E+07,0,0,2.70E+07,-2708564.754
171,0,0,0,2310548.664,0,0,0.444444444,0,0,3.42E+07,3.74E+07,1.88E+07,1.54E+07,105,1929041.487,0.37037037,54,3.74E+07,0,0,3.42E+07,-3148033.682
171,0,0,0,1773648.788,0,0,0.38,0,0,4.50E+07,4.78E+07,2.62E+07,1.88E+07,117,1417058.053,0.36,50,4.78E+07,0,0,4.50E+07,-2780668.016
171,0,0,0,2516871.647,0,0,0.530612245,0,0,5.80E+07,6.10E+07,3.18E+07,2.62E+07,129,2181495.934,0.510204082,49,6.10E+07,0,0,5.80E+07,-3058335.301
171,0,0,0,1967547.073,0,0,0.479166667,0,0,7.73E+07,7.85E+07,4.55E+07,3.18E+07,141,1907627.831,0.458333333,48,7.85E+07,0,0,7.73E+07,-1262718.952
173,0,0,0,4407160.028,0,0,0.46,0,0,1.19E+07,1.37E+07,6165066.411,5750001.438,9,3834933.589,0.46,100,1.37E+07,0,0,1.19E+07,-1775376.194
173,0,0,0,4997932.907,0,0,0.55,0,0,1.16E+07,1.35E+07,5446360.476,6165066.411,21,4595313.229,0.49,100,1.35E+07,0,0,1.16E+07,-1902723.042
173,0,0,0,3844025.267,0,0,0.5,0,0,1.28E+07,1.44E+07,7314765.798,5446360.476,33,3847541.557,0.425531915,94,1.44E+07,0,0,1.28E+07,-1644849.972
173,0,0,0,4344186.204,0,0,0.632183908,0,0,1.24E+07,1.46E+07,5092329.051,7314765.798,45,4693466.968,0.517241379,87,1.46E+07,0,0,1.24E+07,-2209959.68
173,0,0,0,3145195.191,0,0,0.480519481,0,0,1.52E+07,1.65E+07,1.01E+07,5092329.051,57,3021069.482,0.38961039,77,1.65E+07,0,0,1.52E+07,-1368769.126
173,0,0,0,3163296.631,0,0,0.514285714,0,0,1.60E+07,1.89E+07,5942079.513,1.01E+07,69,2978795.829,0.471428571,70,1.89E+07,0,0,1.60E+07,-2894626.133
173,0,0,0,3416989.623,0,0,0.552238806,0,0,2.06E+07,2.18E+07,1.47E+07,5942079.513,81,3301934.273,0.52238806,67,2.18E+07,0,0,2.06E+07,-1155447.123
173,0,0,0,1979438.939,0,0,0.353846154,0,0,2.35E+07,2.71E+07,8793895.37,1.47E+07,93,1669839.831,0.323076923,65,2.71E+07,0,0,2.35E+07,-3631485.942
173,0,0,0,2375601.977,0,0,0.492063492,0,0,3.28E+07,3.35E+07,2.40E+07,8793895.37,105,2475711.539,0.412698413,63,3.35E+07,0,0,3.28E+07,-726044.1871
173,0,0,0,2285627.824,0,0,0.465517241,0,0,3.74E+07,4.20E+07,1.34E+07,2.40E+07,117,2263098.197,0.431034483,58,4.20E+07,0,0,3.74E+07,-4558251.871
173,0,0,0,2319392.651,0,0,0.464285714,0,0,5.47E+07,5.35E+07,4.13E+07,1.34E+07,129,2041031.737,0.446428571,56,5.35E+07,0,0,5.47E+07,1263013.347
173,0,0,0,2512766.055,0,0,0.527272727,0,0,6.30E+07,6.80E+07,2.16E+07,4.13E+07,141,2383924.839,0.509090909,55,6.80E+07,0,0,6.30E+07,-5046106.431
175,0,0,0,5485303.257,1.00E-06,0,0.55,0,0,1.10E+07,1.28E+07,5233404.641,5750001.438,9,4766595.359,0.55,100,1.28E+07,0,1.00E-07,1.10E+07,-1775376.194
175,0,0,0,3913192.98,0,0,0.45,0,0,1.16E+07,1.32E+07,6395687.932,5233404.641,21,3664063.419,0.4,100,1.32E+07,0,0,1.16E+07,-1614119.913
175,0,0,0,3661190.581,1.05E-06,0,0.526315789,0,0,1.19E+07,1.40E+07,5541673.504,6395687.932,33,4332474.619,0.378947368,95,1.40E+07,0,1.05E-07,1.19E+07,-2019023.267
175,0,0,0,3621717.249,0,0,0.518518519,0,0,1.34E+07,1.51E+07,7891872.812,5541673.504,45,3600881.132,0.407407407,81,1.51E+07,0,0,1.34E+07,-1686376.565
175,0,0,0,2797167.874,0,0,0.472222222,0,0,1.50E+07,1.74E+07,7116999.388,7891872.812,57,2796019.701,0.402777778,72,1.74E+07,0,0,1.50E+07,-2441089.134
175,0,0,0,3408099.066,2.99E-06,0,0.567164179,0,0,1.78E+07,1.98E+07,1.07E+07,7116999.388,69,3294488.98,0.52238806,67,1.98E+07,0,2.99E-07,1.78E+07,-1977302.296
175,0,0,0,2868510.544,1.56E-06,0,0.5625,0,0,2.03E+07,2.32E+07,9602815.95,1.07E+07,81,3038990.175,0.484375,64,2.32E+07,0,1.56E-07,2.03E+07,-2941163.921
175,0,0,0,2053781.391,1.69E-06,0,0.389830508,0,0,2.68E+07,2.88E+07,1.72E+07,9602815.95,93,1867703.63,0.372881356,59,2.88E+07,0,1.69E-07,2.68E+07,-1983724.029
175,0,0,0,2180033.243,1.72E-06,0,0.431034483,0,0,3.22E+07,3.59E+07,1.50E+07,1.72E+07,105,2089654.024,0.413793103,58,3.59E+07,0,1.72E-07,3.22E+07,-3762562.273
175,0,0,0,2958930.902,1.75E-06,0,0.561403509,0,0,4.32E+07,4.47E+07,2.83E+07,1.50E+07,117,2736319.223,0.526315789,57,4.47E+07,0,1.75E-07,4.32E+07,-1470399.502
175,0,0,0,2115942.324,3.64E-06,0,0.4,0,0,5.33E+07,5.72E+07,2.50E+07,2.83E+07,129,1814672.068,0.4,55,5.72E+07,0,3.64E-07,5.33E+07,-3924144.879
175,0,0,0,2254270.321,1.82E-06,0,0.472727273,0,0,7.40E+07,7.32E+07,4.90E+07,2.50E+07,141,2207606.428,0.436363636,55,7.32E+07,0,1.82E-07,7.40E+07,772256.6761
177,0,0,0,4487429.022,0,0,0.5,0,0,1.18E+07,1.36E+07,6027345.322,5750001.438,9,3972654.678,0.5,100,1.36E+07,0,0,1.18E+07,-1775376.194
177,0,0,0,4632163.478,0,0,0.52,0,0,1.17E+07,1.36E+07,5697249.996,6027345.322,21,4330551.334,0.49,100,1.36E+07,0,0,1.17E+07,-1860440.963
177,0,0,0,4138620.829,0,0,0.546391753,0,0,1.24E+07,1.41E+07,6717475.046,5697249.996,33,4395467.329,0.422680412,97,1.41E+07,0,0,1.24E+07,-1733803.757
177,0,0,0,3654430.97,0,0,0.517647059,0,0,1.33E+07,1.53E+07,6573476.896,6717475.046,45,3720347.938,0.388235294,85,1.53E+07,0,0,1.33E+07,-2027108.909
177,0,0,0,3065217.21,0,0,0.513513514,0,0,1.55E+07,1.74E+07,8929055.757,6573476.896,57,3119135.683,0.405405405,74,1.74E+07,0,0,1.55E+07,-1885574.715
177,0,0,0,2805268.711,0,0,0.515151515,0,0,1.79E+07,2.04E+07,8946329.616,8929055.757,69,2839110.074,0.378787879,66,2.04E+07,0,0,1.79E+07,-2484162.014
177,0,0,0,2697911.614,0,0,0.50877193,0,0,2.25E+07,2.46E+07,1.35E+07,8946329.616,81,2491309.743,0.438596491,57,2.46E+07,0,0,2.25E+07,-2129484.093
177,0,0,0,2029169.46,0,0,0.433962264,0,0,2.76E+07,3.06E+07,1.40E+07,1.35E+07,93,1791456.144,0.433962264,53,3.06E+07,0,0,2.76E+07,-3052862.614
177,0,0,0,2246730.571,0,0,0.490566038,0,0,3.63E+07,3.85E+07,2.23E+07,1.40E+07,105,2064683.416,0.452830189,53,3.85E+07,0,0,3.63E+07,-2189274.364
177,0,0,0,1490324.144,0,0,0.352941176,0,0,4.61E+07,4.94E+07,2.38E+07,2.23E+07,117,1303030.76,0.352941176,51,4.94E+07,0,0,4.61E+07,-3313268.292
177,0,0,0,2722918.125,0,0,0.568627451,0,0,6.16E+07,6.28E+07,3.78E+07,2.38E+07,129,2402997.56,0.568627451,51,6.28E+07,0,0,6.16E+07,-1240987.536
177,0,0,0,2411647.056,1.96E-06,0,0.549019608,0,0,7.86E+07,8.06E+07,4.08E+07,3.78E+07,141,2337642.938,0.490196078,51,8.06E+07,0,1.96E-07,7.86E+07,-2004108.948
179,0,0,0,5136443.91,0,0,0.59,0,0,1.07E+07,1.25E+07,4949333.524,5750001.438,9,5050666.476,0.59,100,1.25E+07,0,0,1.07E+07,-1775376.194
179,0,0,0,5473769.924,0,0,0.59,0,0,9811392.633,1.13E+07,4862059.109,4949333.524,21,5150168.308,0.57,100,1.13E+07,0,0,9811392.633,-1527050.545
179,0,0,0,3628795.392,0,0,0.469387755,0,0,1.04E+07,1.19E+07,5501158.952,4862059.109,33,3950629.305,0.306122449,98,1.19E+07,0,0,1.04E+07,-1569475.727
179,0,0,0,3297508.188,0,0,0.475609756,0,0,1.12E+07,1.30E+07,5665781.641,5501158.952,45,3324248.573,0.292682927,82,1.30E+07,0,0,1.12E+07,-1849166.325
179,0,0,0,3061170.89,0,0,0.507462687,0,0,1.24E+07,1.44E+07,6736263.979,5665781.641,57,2872204.891,0.447761194,67,1.44E+07,0,0,1.24E+07,-1968983.262
179,0,0,0,3251104.148,0,0,0.587301587,0,0,1.36E+07,1.60E+07,6877663.869,6736263.979,69,3292823.306,0.46031746,63,1.60E+07,0,0,1.36E+07,-2362272.124
179,0,0,0,3107511.031,0,0,0.618181818,0,0,1.58E+07,1.82E+07,8883382.384,6877663.869,81,3009022.26,0.581818182,55,1.82E+07,0,0,1.58E+07,-2414535.095
179,0,0,0,2463507.946,0,0,0.509433962,0,0,1.88E+07,2.18E+07,9903739.075,8883382.384,93,2298693.719,0.471698113,53,2.18E+07,0,0,1.88E+07,-3011961.162
179,0,0,0,2378054.642,0,0,0.509803922,0,0,2.35E+07,2.66E+07,1.36E+07,9903739.075,105,2192484.05,0.490196078,51,2.66E+07,0,0,2.35E+07,-3155242.014
179,0,0,0,2267881.103,0,0,0.52,0,0,2.90E+07,3.30E+07,1.55E+07,1.36E+07,117,2125670.55,0.52,50,3.30E+07,0,0,2.90E+07,-3931409.009
179,0,0,0,1783150.369,0,0,0.44,0,0,3.80E+07,4.17E+07,2.25E+07,1.55E+07,129,1802538.011,0.42,50,4.17E+07,0,0,3.80E+07,-3769757.308
179,0,0,0,2240971.583,0,0,0.510204082,0,0,4.82E+07,5.29E+07,2.56E+07,2.25E+07,141,2124602.594,0.489795918,49,5.29E+07,0,0,4.82E+07,-4756763.628
181,0,0,0,4425878.603,0,0,0.48,0,0,1.19E+07,1.36E+07,6101616.86,5750001.438,9,3898383.14,0.48,100,1.36E+07,0,0,1.19E+07,-1775376.194
181,0,0,0,4419332.658,0,0,0.49,0,0,1.19E+07,1.38E+07,5815092.842,6101616.86,21,4199777.005,0.45,100,1.38E+07,0,0,1.19E+07,-1883195.549
181,0,0,0,3568018.957,0,0,0.479166667,0,0,1.32E+07,1.49E+07,7371082.542,5815092.842,33,3806420.931,0.364583333,96,1.49E+07,0,0,1.32E+07,-1763171.521
181,0,0,0,3430841.386,0,0,0.505882353,0,0,1.43E+07,1.65E+07,6943559.702,7371082.542,45,3637867.512,0.388235294,85,1.65E+07,0,0,1.43E+07,-2211468.483
181,0,0,0,3315512.076,0,0,0.52,0,0,1.70E+07,1.89E+07,1.01E+07,6943559.702,57,3304092.271,0.426666667,75,1.89E+07,0,0,1.70E+07,-1921251.213
181,0,0,0,3273401.984,0,0,0.544117647,0,0,1.92E+07,2.19E+07,9185221.153,1.01E+07,69,3190263.884,0.485294118,68,2.19E+07,0,0,1.92E+07,-2690825.767
181,0,0,0,2633613.069,0,0,0.4375,0,0,2.49E+07,2.69E+07,1.58E+07,9185221.153,81,2237387.856,0.390625,64,2.69E+07,0,0,2.49E+07,-1923817.541
181,0,0,0,2292833.128,0,0,0.426229508,0,0,2.99E+07,3.33E+07,1.42E+07,1.58E+07,93,2155949.71,0.393442623,61,3.33E+07,0,0,2.99E+07,-3346879.801
181,0,0,0,2438982.309,0,0,0.474576271,0,0,4.02E+07,4.17E+07,2.60E+07,1.42E+07,105,2395685.836,0.423728814,59,4.17E+07,0,0,4.02E+07,-1527499.295
181,0,0,0,3089385.681,0,0,0.589285714,0,0,4.86E+07,5.22E+07,2.26E+07,2.60E+07,117,2885137.436,0.553571429,56,5.22E+07,0,0,4.86E+07,-3514691.148
181,0,0,0,2613342.142,0,0,0.5,0,0,6.74E+07,6.67E+07,4.48E+07,2.26E+07,129,2246583.187,0.5,54,6.67E+07,0,0,6.74E+07,718387.8121
181,0,0,0,2947383.747,0,0,0.555555556,0,0,8.30E+07,8.52E+07,3.82E+07,4.48E+07,141,2590850.34,0.555555556,54,8.52E+07,0,0,8.30E+07,-2180048.984
183,0,0,0,4349529.07,0,0,0.48,0,0,1.16E+07,1.34E+07,5898264.567,5750001.438,9,4101735.433,0.48,100,1.34E+07,0,0,1.16E+07,-1775376.194
183,0,0,0,4575690.004,0,0,0.51,0,0,1.16E+07,1.34E+07,5682922.753,5898264.567,21,4345600.484,0.48,100,1.34E+07,0,0,1.16E+07,-1819506.631
183,0,0,0,4070102.327,0,0,0.567010309,0,0,1.24E+07,1.41E+07,6724901.026,5682922.753,33,4613864.398,0.381443299,97,1.41E+07,0,0,1.24E+07,-1741026.65
183,0,0,0,3328030.378,0,0,0.493670886,0,0,1.35E+07,1.55E+07,6763287.793,6724901.026,45,3356674.587,0.405063291,79,1.55E+07,0,0,1.35E+07,-2052348.378
183,0,0,0,3686506.653,0,0,0.597222222,0,0,1.51E+07,1.71E+07,8351518.744,6763287.793,57,3705544.351,0.513888889,72,1.71E+07,0,0,1.51E+07,-1967612.723
183,0,0,0,2798029.339,0,0,0.5,0,0,1.76E+07,2.00E+07,9281956.876,8351518.744,69,2770074.708,0.409090909,66,2.00E+07,0,0,1.76E+07,-2328321.245
183,0,0,0,2694611.66,0,0,0.516666667,0,0,2.14E+07,2.37E+07,1.21E+07,9281956.876,81,2606079.166,0.5,60,2.37E+07,0,0,2.14E+07,-2301378.353
183,0,0,0,2565559.346,0,0,0.474576271,0,0,2.64E+07,2.91E+07,1.42E+07,1.21E+07,93,2328100.497,0.423728814,59,2.91E+07,0,0,2.64E+07,-2703657.502
183,0,0,0,2345329.988,0,0,0.482142857,0,0,3.37E+07,3.61E+07,1.95E+07,1.42E+07,105,2279008.436,0.446428571,56,3.61E+07,0,0,3.37E+07,-2434639.969
183,0,0,0,2262992.529,0,0,0.462962963,0,0,4.29E+07,4.56E+07,2.34E+07,1.95E+07,117,2078460.987,0.462962963,54,4.56E+07,0,0,4.29E+07,-2720173.304
183,0,0,0,2347113.218,0,0,0.5,0,0,5.63E+07,5.80E+07,3.29E+07,2.34E+07,129,2160114.754,0.5,54,5.80E+07,0,0,5.63E+07,-1651342.557
183,0,0,0,2638002.073,0,0,0.5,0,0,7.28E+07,7.42E+07,3.99E+07,3.29E+07,141,2350397.267,0.481481481,54,7.42E+07,0,0,7.28E+07,-1325874.453
185,0,0,0,5700365.669,0,0,0.61,0,0,1.04E+07,1.22E+07,4645666.603,5750001.438,9,5354333.397,0.61,100,1.22E+07,0,0,1.04E+07,-1775376.194
185,0,0,0,4228641.289,0,0,0.46,0,0,1.09E+07,1.24E+07,6284405.559,4645666.603,21,3799357.253,0.4,100,1.24E+07,0,0,1.09E+07,-1432162.43
185,0,0,0,3227740.709,0,0,0.478723404,0,0,1.11E+07,1.31E+07,4776002.92,6284405.559,33,3861352.313,0.340425532,94,1.31E+07,0,0,1.11E+07,-2035963.031
185,0,0,0,2999515.827,0,0,0.432098765,0,0,1.31E+07,1.46E+07,8346124.986,4776002.92,45,2941384.051,0.320987654,81,1.46E+07,0,0,1.31E+07,-1517563.843
185,0,0,0,2831974.623,0,0,0.513888889,0,0,1.40E+07,1.67E+07,5630652.435,8346124.986,57,3141751.496,0.375,72,1.67E+07,0,0,1.40E+07,-2757006.789
185,0,0,0,2450238.435,0,0,0.435483871,0,0,1.82E+07,1.99E+07,1.26E+07,5630652.435,69,2225791.263,0.403225806,62,1.99E+07,0,0,1.82E+07,-1685456.428
185,0,0,0,2662799.532,1.67E-06,0,0.533333333,0,0,1.99E+07,2.38E+07,7284951.208,1.26E+07,81,2691681.292,0.483333333,60,2.38E+07,0,1.67E-07,1.99E+07,-3912354.067
185,0,0,0,2294141.023,0,0,0.50877193,0,0,2.75E+07,2.91E+07,2.02E+07,7284951.208,93,2461481.836,0.438596491,57,2.91E+07,0,0,2.75E+07,-1567523.1
185,0,0,0,1903679.021,0,0,0.41509434,0,0,3.14E+07,3.67E+07,1.11E+07,2.02E+07,105,1779733.499,0.377358491,53,3.67E+07,0,0,3.14E+07,-5355837.211
185,0,0,0,1987244.274,0,0,0.470588235,0,0,4.57E+07,4.65E+07,3.45E+07,1.11E+07,117,2009407.37,0.431372549,51,4.65E+07,0,0,4.57E+07,-813614.6884
185,0,0,0,2244988.909,2.04E-06,0,0.551020408,0,0,5.22E+07,5.92E+07,1.76E+07,3.45E+07,129,2359080.536,0.510204082,49,5.92E+07,0,2.04E-07,5.22E+07,-6991527.851
185,0,0,0,2455358.247,0,0,0.574468085,0,0,7.79E+07,7.56E+07,6.02E+07,1.76E+07,141,2320415.024,0.574468085,47,7.56E+07,0,0,7.79E+07,2241435.95
187,0,0,0,4344713.65,0,0,0.44,0,0,1.21E+07,1.38E+07,6323546.766,5750001.438,9,3676453.234,0.44,100,1.38E+07,0,0,1.21E+07,-1775376.194
187,0,0,0,4231608.513,0,0,0.51,0,0,1.21E+07,1.41E+07,5778530.055,6323546.766,21,4244863.806,0.48,100,1.41E+07,0,0,1.21E+07,-1950787.544
187,0,0,0,3052884.011,0,0,0.402061856,0,0,1.40E+07,1.58E+07,8247962.374,5778530.055,33,3227281.751,0.319587629,97,1.58E+07,0,0,1.40E+07,-1734189.044
187,0,0,0,4340317.333,0,0,0.595505618,0,0,1.41E+07,1.66E+07,5879772.794,8247962.374,45,4573603.998,0.494382022,89,1.66E+07,0,0,1.41E+07,-2465676.038
187,0,0,0,3301612.452,0,0,0.5125,0,0,1.73E+07,1.88E+07,1.15E+07,5879772.794,57,3420426.116,0.4125,80,1.88E+07,0,0,1.73E+07,-1478351.408
187,0,0,0,4012750.088,0,0,0.611111111,0,0,1.80E+07,2.11E+07,6530828.255,1.15E+07,69,3882174.513,0.541666667,72,2.11E+07,0,0,1.80E+07,-3089520.836
187,0,0,0,3294576.021,0,0,0.597014925,0,0,2.38E+07,2.47E+07,1.73E+07,6530828.255,81,3512872.173,0.47761194,67,2.47E+07,0,0,2.38E+07,-894448.5249
187,0,0,0,2786527.759,0,0,0.542372881,0,0,2.60E+07,2.99E+07,8730713.177,1.73E+07,93,2716858.66,0.508474576,59,2.99E+07,0,0,2.60E+07,-3831392.98
187,0,0,0,3049124.973,0,0,0.596491228,0,0,3.70E+07,3.66E+07,2.83E+07,8730713.177,105,2894696.057,0.578947368,57,3.66E+07,0,0,3.70E+07,364645.2058
187,0,0,0,3309908.288,0,0,0.660714286,0,0,4.04E+07,4.50E+07,1.22E+07,2.83E+07,117,3323242.634,0.625,56,4.50E+07,0,0,4.04E+07,-4528790.188
187,0,0,0,3208966.199,0,0,0.666666667,0,0,6.01E+07,5.62E+07,4.80E+07,1.22E+07,129,3171269.135,0.666666667,54,5.62E+07,0,0,6.01E+07,3887241.134
187,0,0,0,2577018.412,0,0,0.518518519,0,0,6.74E+07,7.17E+07,1.94E+07,4.80E+07,141,2441278.433,0.481481481,54,7.17E+07,0,0,6.74E+07,-4373943.894
189,0,0,0,4445262.581,0,0,0.49,0,0,1.17E+07,1.35E+07,5939790.197,5750001.438,9,4060209.803,0.49,100,1.35E+07,0,0,1.17E+07,-1775376.194
189,0,0,0,4017461.65,0,0,0.41,0,0,1.26E+07,1.44E+07,6611056.428,5939790.197,21,3394368.281,0.38,100,1.44E+07,0,0,1.26E+07,-1833227.797
189,0,0,0,4113101.46,0,0,0.525773196,0,0,1.31E+07,1.51E+07,6480194.61,6611056.428,33,4387532.327,0.422680412,97,1.51E+07,0,0,1.31E+07,-2023220.885
189,0,0,0,2716261.826,0,0,0.402298851,0,0,1.55E+07,1.73E+07,8990609.93,6480194.61,45,2953012.859,0.287356322,87,1.73E+07,0,0,1.55E+07,-1876057.251
189,0,0,0,3433956.181,0,0,0.545454545,0,0,1.70E+07,1.95E+07,7963248.397,8990609.93,57,3681527.651,0.454545455,77,1.95E+07,0,0,1.70E+07,-2568785.012
189,0,0,0,3515407.71,1.43E-06,0,0.628571429,0,0,2.02E+07,2.20E+07,1.22E+07,7963248.397,69,3925261.433,0.542857143,70,2.20E+07,0,1.43E-07,2.02E+07,-1855459.223
189,0,0,0,2771411.047,1.56E-06,0,0.5625,0,0,2.34E+07,2.62E+07,1.11E+07,1.22E+07,81,3006668.938,0.515625,64,2.62E+07,0,1.56E-07,2.34E+07,-2831453.956
189,0,0,0,3480969.6,0,0,0.639344262,0,0,2.97E+07,3.12E+07,1.85E+07,1.11E+07,93,3430709.705,0.573770492,61,3.12E+07,0,0,2.97E+07,-1567173.737
189,0,0,0,2125898.152,0,0,0.385964912,0,0,3.67E+07,3.95E+07,1.82E+07,1.85E+07,105,1725906.843,0.350877193,57,3.95E+07,0,0,3.67E+07,-2858266.948
189,0,0,0,2928240.42,0,0,0.527272727,0,0,4.90E+07,4.96E+07,3.08E+07,1.82E+07,117,2527400.165,0.509090909,55,4.96E+07,0,0,4.90E+07,-622869.686
