run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Average Panic Withdrawals,Consumer Seen Panic Proportion,Consumer Estimated Bank Assets,Bank Assets After Initial
203,0.216216216,0.216216216,0.081081081,3049059.927,2851927.093,0.797297297,0.459459459,601740.8004,0.175675676,2.24E+07,1.01E+07,2.21E+07,272692.7235,69,2771621.79,0.5,74,2.26E+07,0,1503042.657,0,1.94E+07,2.24E+07
203,0.211267606,0.211267606,0.042253521,3529635.393,3991244.167,0.746478873,0.549295775,586159.6711,0.14084507,1.92E+07,8279224.042,0,1.92E+07,81,3212859.379,0.591549296,71,2.67E+07,0,1967514.73,0,2.41E+07,1.92E+07
203,0.136363636,0.136363636,0.090909091,2581592.581,2596874.228,0.515151515,0.484848485,50345.60374,0.015151515,3.26E+07,1.49E+07,3.26E+07,0,93,2645780.519,0.378787879,66,3.26E+07,0,1180397.377,0,2.80E+07,3.26E+07
203,0.034482759,0.034482759,0,2449070.907,5649145.859,0.120689655,0.482758621,129120.9333,0.034482759,2.97E+07,1.26E+07,0,2.97E+07,105,2293319.589,0.5,58,4.07E+07,0,584394.3993,0,3.68E+07,2.97E+07
203,0.051724138,0.051724138,0.017241379,3164512.145,8740771.029,0.517241379,0.586206897,131525.3627,0.034482759,5.09E+07,2.36E+07,5.09E+07,0,117,2885662.969,0.586206897,58,5.07E+07,0,3164761.924,0,4.34E+07,5.09E+07
203,0.035087719,0.035087719,0,3033011.712,8020390.608,0.175438596,0.561403509,72932.69032,0.01754386,4.76E+07,1.93E+07,0,4.76E+07,129,2718510.898,0.561403509,57,6.42E+07,0,1266377.465,0,5.83E+07,4.76E+07
203,0.035714286,0.035714286,0,3054040.534,8829521.631,0.321428571,0.517857143,161201.1646,0.035714286,8.38E+07,3.85E+07,8.38E+07,0,141,2517889.625,0.535714286,56,8.20E+07,0,2680390.495,0,7.01E+07,8.38E+07
205,0.5,0.5,0.08,7095752.203,3791121.407,2.32,0.56,4203391.684,0.5,6704724.118,2875000.719,954722.6802,5750001.438,9,4841885.636,0.57,100,1.27E+07,0,2994985.911,0,1.09E+07,6704724.118
205,0.47,0.46,0.27,5395108.803,3099352.709,2.07,0.52,2177756.146,0.3,8862981.778,4344394.884,7908259.098,954722.6802,21,4375168.417,0.54,100,1.13E+07,0,2417495.113,0,9814559.282,8862981.778
205,0.409638554,0.397590361,0.228915663,3996309.536,3386175.852,2.012048193,0.469879518,1305402.71,0.325301205,7036719.43,2909923.239,0,7036719.43,33,3246625.534,0.530120482,83,1.12E+07,0,2325446.067,0,1.02E+07,7036719.43
205,0.421052632,0.407894737,0.289473684,3343568.298,3457667.95,2.078947368,0.513157895,1133922.033,0.263157895,9937067.824,5051063.559,9937067.824,0,45,3244096.707,0.526315789,76,1.17E+07,0,2775233.487,0,1.01E+07,9937067.824
205,0.265625,0.265625,0.140625,2155290.566,1805619.613,0.9375,0.390625,469034.527,0.1875,8318032.601,3870641.701,0,8318032.601,57,1947037.607,0.5,64,1.34E+07,0,959235.4193,1.56E-09,1.22E+07,8318032.601
205,0.271186441,0.271186441,0.186440678,2526350.802,3058035.153,1.101694915,0.508474576,350432.6648,0.152542373,1.27E+07,7265059.515,1.27E+07,0,69,2442919.707,0.474576271,59,1.53E+07,0,1554933.129,0,1.31E+07,1.27E+07
205,0.192307692,0.192307692,0.019230769,2365467.584,3210624.216,0.903846154,0.461538462,444623.9822,0.173076923,9911971.983,5127910.704,0,9911971.983,81,1941184.186,0.576923077,52,1.83E+07,0,1852283.202,0,1.67E+07,9911971.983
205,0.196078431,0.196078431,0.098039216,1997281.438,4295639.059,1.137254902,0.450980392,227850.1918,0.078431373,1.62E+07,1.06E+07,1.62E+07,0,93,1839180.112,0.392156863,51,2.24E+07,0,2611074.722,0,1.91E+07,1.62E+07
205,0.111111111,0.111111111,0,2573268.505,3620479.141,0.533333333,0.577777778,229734.7943,0.066666667,1.33E+07,8018967.894,0,1.33E+07,105,2237929.405,0.577777778,45,2.73E+07,0,1609101.84,0,2.48E+07,1.33E+07
205,0.046511628,0.046511628,0.023255814,2045191.174,4002860.046,0.162790698,0.558139535,3009.591222,0.023255814,2.21E+07,1.61E+07,2.21E+07,0,117,1991234.347,0.534883721,43,3.39E+07,0,558538.6111,2.33E-09,2.89E+07,2.21E+07
205,0.023809524,0.023809524,0,2012272.318,4182840.864,0.119047619,0.523809524,16731.42573,0.023809524,1.97E+07,1.27E+07,0,1.97E+07,129,1911074.437,0.547619048,42,4.29E+07,0,497957.2458,2.38E-09,3.90E+07,1.97E+07
205,0.023809524,0.023809524,0,1894587.274,4881946.093,0.095238095,0.523809524,29680.93156,0.023809524,3.36E+07,2.56E+07,3.36E+07,0,141,1831598.227,0.547619048,42,5.46E+07,0,464947.2471,2.38E-09,4.67E+07,3.36E+07
207,0.46,0.46,0.01,6711591.928,3538781.796,2.05,0.53,3773009.866,0.46,7516867.98,3105000.776,1766866.542,5750001.438,9,4460123.592,0.53,100,1.31E+07,0,2795637.619,0,1.13E+07,7516867.98
207,0.41,0.4,0.25,5313361.995,2814337.804,1.9,0.52,1541588.209,0.25,9896106.273,4967786.888,8129239.731,1766866.542,21,4305655.352,0.49,100,1.19E+07,0,2054466.597,1.00E-09,1.03E+07,9896106.273
207,0.333333333,0.333333333,0.154761905,3674949.071,1725331.265,0.892857143,0.523809524,737742.7849,0.178571429,8562654.036,2995013.285,433414.305,8129239.731,33,3648492.888,0.44047619,84,1.21E+07,0,821586.3169,1.19E-09,1.11E+07,8562654.036
207,0.366197183,0.366197183,0.183098592,3960376.056,2545304.24,1.591549296,0.591549296,1044240.48,0.253521127,1.13E+07,6168912.391,1.09E+07,433414.305,45,3527698.357,0.577464789,71,1.26E+07,0,1900015.841,0,1.05E+07,1.13E+07
207,0.301587302,0.301587302,0.142857143,2230187.565,3589658.757,1.650793651,0.46031746,340494.597,0.095238095,9914400.882,3324386.794,0,9914400.882,57,2416185.058,0.317460317,63,1.44E+07,0,2222169.707,0,1.33E+07,9914400.882
207,0.16,0.16,0.04,2307245.963,2334822.689,0.74,0.42,423186.4492,0.14,1.59E+07,9075042.276,1.59E+07,0,69,1666528.566,0.52,50,1.71E+07,0,1260804.252,2.00E-09,1.43E+07,1.59E+07
207,0.163265306,0.163265306,0.040816327,1911811.976,3776771.377,0.816326531,0.469387755,305936.0384,0.12244898,1.34E+07,4772113.702,0,1.34E+07,81,1825243.068,0.489795918,49,2.08E+07,0,1849847.205,2.04E-09,1.94E+07,1.34E+07
207,0.127659574,0.127659574,0.021276596,1817255.022,2671059.929,0.510638298,0.489361702,104518.3195,0.042553191,2.25E+07,1.39E+07,2.25E+07,0,93,1860519.948,0.404255319,47,2.57E+07,0,1136621.246,2.13E-09,2.14E+07,2.25E+07
207,0.093023256,0.093023256,0.046511628,2079041.959,3482296.162,0.372093023,0.534883721,165300.2266,0.046511628,2.00E+07,7158670.504,0,2.00E+07,105,1937950.658,0.511627907,43,3.21E+07,0,1133770.844,2.33E-09,2.98E+07,2.00E+07
207,0.048780488,0.048780488,0.024390244,1777956.132,2608401.477,0.048780488,0.487804878,74933.5357,0.024390244,3.45E+07,2.22E+07,3.45E+07,0,117,1552554.535,0.487804878,41,4.05E+07,0,127239.0965,2.44E-09,3.37E+07,3.45E+07
207,0.025,0.025,0,1712959.972,0,0,0.45,97378.34565,0.025,3.25E+07,1.13E+07,0,3.25E+07,129,1431212.023,0.45,40,5.22E+07,0,1.00E-04,2.50E-09,4.87E+07,3.25E+07
207,0,0,0,1790467.147,0,0,0.55,0,0,5.71E+07,3.69E+07,5.71E+07,0,141,1786434.667,0.55,40,6.68E+07,0,1.00E-04,0,5.54E+07,5.71E+07
209,0.18,0.18,0,4183799.845,2573029.778,0.93,0.4,1402356.861,0.18,1.11E+07,4704004.744,5330293.996,5750001.438,9,3267349.144,0.4,100,1.43E+07,0,1337975.484,1.00E-09,1.25E+07,1.11E+07
209,0.2,0.2,0.08,4396576.23,2510654.046,0.85,0.47,415354.1772,0.11,1.27E+07,6602666.582,7356398.337,5330293.996,21,3845081.2,0.41,100,1.47E+07,0,1355753.185,1.00E-09,1.27E+07,1.27E+07
209,0.197802198,0.197802198,0.054945055,4053453.56,3063038.561,0.857142857,0.461538462,709263.3167,0.153846154,1.31E+07,5055600.806,5728986.596,7356398.337,33,3430464.829,0.472527473,91,1.61E+07,0,1380050.341,1.10E-09,1.45E+07,1.31E+07
209,0.218390805,0.218390805,0.034482759,3576541.697,4142502.997,0.931034483,0.494252874,579342.1889,0.114942529,1.57E+07,7881905.797,9958294.525,5728986.596,45,3513413.016,0.436781609,87,1.79E+07,0,1952214.056,0,1.54E+07,1.57E+07
209,0.217948718,0.217948718,0.051282051,3569419.313,2889607.144,0.576923077,0.487179487,746722.6354,0.192307692,1.67E+07,6556724.339,6711294.685,9958294.525,57,3150763.796,0.538461538,78,2.03E+07,0,1222526.1,0,1.83E+07,1.67E+07
209,0.236842105,0.236842105,0.105263158,4107071.563,4049359.014,1.144736842,0.592105263,558282.6756,0.131578947,2.12E+07,1.04E+07,1.45E+07,6711294.685,69,3714061.081,0.565789474,76,2.32E+07,0,2344365.745,0,1.99E+07,2.12E+07
209,0.161764706,0.161764706,0.058823529,2966980.8,3712672.018,0.558823529,0.470588235,327951.824,0.102941176,2.40E+07,8714477.07,9538337.486,1.45E+07,81,2631599.728,0.485294118,68,2.80E+07,0,1637943.537,0,2.53E+07,2.40E+07
209,0.09375,0.09375,0.046875,2529198.947,4062390.495,0.578125,0.5,78207.68858,0.03125,3.33E+07,1.58E+07,2.38E+07,9538337.486,93,2606902.86,0.46875,64,3.44E+07,0,1904245.544,0,2.95E+07,3.33E+07
209,0.05,0.05,0,2810853.232,5913232.225,0.233333333,0.5,175940.5,0.05,3.81E+07,1.32E+07,1.43E+07,2.38E+07,105,2487541.702,0.533333333,60,4.29E+07,0,1281200.316,0,3.88E+07,3.81E+07
209,0.05,0.05,0,2638556.399,6003517.853,0.15,0.483333333,223738.2569,0.05,5.49E+07,2.49E+07,4.06E+07,1.43E+07,117,2346157.538,0.516666667,60,5.41E+07,0,800469.0471,0,4.63E+07,5.49E+07
209,0.05,0.05,0,2073607.318,8454025.392,0.183333333,0.366666667,81730.00619,0.05,6.47E+07,2.09E+07,2.42E+07,4.06E+07,129,1648254.496,0.383333333,60,6.97E+07,0,1409004.232,0,6.33E+07,6.47E+07
209,0.066666667,0.066666667,0,2291358.32,1.19E+07,0.35,0.45,87206.38814,0.05,9.57E+07,4.17E+07,7.15E+07,2.42E+07,141,2158414.166,0.45,60,8.97E+07,0,3980184.023,0,7.68E+07,9.57E+07
211,0.34,0.34,0.04,5488614.328,3062802.939,1.5,0.46,2775234.217,0.34,9110552.27,3793829.797,3360550.832,5750001.438,9,3864214.951,0.46,100,1.37E+07,0,1960193.881,0,1.19E+07,9110552.27
211,0.4,0.39,0.23,5536913.47,3522133.102,2.01,0.53,1619701.273,0.27,1.03E+07,5496666.266,6891430.348,3360550.832,21,4471185.711,0.51,100,1.29E+07,0,2430271.841,1.00E-09,1.10E+07,1.03E+07
211,0.310344828,0.310344828,0.172413793,3214013.849,2883520.664,1.275862069,0.482758621,727565.7185,0.206896552,1.06E+07,3803484.454,3668601.756,6891430.348,33,3503648.763,0.436781609,87,1.36E+07,0,1590907.953,1.15E-09,1.24E+07,1.06E+07
211,0.256410256,0.243589744,0.166666667,2924350.016,2595277.81,0.948717949,0.5,355033.5509,0.115384615,1.35E+07,7440709.607,9783686.85,3668601.756,45,3423919.097,0.423076923,78,1.50E+07,0,1464002.867,0.012820513,1.27E+07,1.35E+07
211,0.208955224,0.208955224,0.089552239,2978840.267,3502059.32,1.059701493,0.47761194,426552.9894,0.149253731,1.36E+07,4587013.854,3766929.337,9783686.85,57,2603457.017,0.492537313,67,1.74E+07,0,1986242.599,0,1.59E+07,1.36E+07
211,0.158730159,0.158730159,0.063492063,2806826.957,2965350.91,0.666666667,0.523809524,297702.5619,0.079365079,1.88E+07,1.04E+07,1.50E+07,3766929.337,69,2831417.864,0.507936508,63,2.02E+07,0,1223795.614,0,1.70E+07,1.88E+07
211,0.120689655,0.120689655,0.051724138,3081339.589,2744810.677,0.586206897,0.568965517,145804.5739,0.068965517,1.88E+07,6082255.123,3769450.385,1.50E+07,81,2843656.123,0.551724138,58,2.39E+07,0,1041135.085,0,2.20E+07,1.88E+07
211,0.109090909,0.109090909,0.018181818,2184509.659,4490570.97,0.363636364,0.436363636,151161.3399,0.054545455,2.89E+07,1.54E+07,2.51E+07,3769450.385,93,1904464.62,0.4,55,2.96E+07,0,1306347.919,0,2.48E+07,2.89E+07
211,0.096153846,0.096153846,0.019230769,2416523.938,5800385.16,0.634615385,0.519230769,243534.5781,0.057692308,2.93E+07,9234146.931,4166241.605,2.51E+07,105,2229574.069,0.519230769,52,3.70E+07,0,1784733.895,0,3.41E+07,2.93E+07
211,0.04,0.04,0.02,2486382.035,1512798.52,0.06,0.56,8273.849641,0.02,4.73E+07,2.42E+07,4.32E+07,4166241.605,117,2391836.502,0.54,50,4.62E+07,0,90767.91127,2.00E-09,3.87E+07,4.73E+07
211,0.040816327,0.040816327,0,2242059.646,7064561.285,0.020408163,0.530612245,14240.34047,0.020408163,4.82E+07,1.42E+07,5030603.47,4.32E+07,129,2153037.822,0.510204082,49,5.90E+07,0,144174.7202,2.04E-09,5.46E+07,4.82E+07
211,0.020833333,0.020833333,0,2255632.215,8115255.33,0.041666667,0.541666667,27827.88177,0.020833333,8.12E+07,3.99E+07,7.61E+07,5030603.47,141,2181590.674,0.5625,48,7.54E+07,0,338135.6389,0,6.31E+07,8.12E+07
213,0.54,0.53,0.06,7514267.427,3709275.995,2.51,0.58,4539182.204,0.54,6148822.66,2645000.661,398821.2225,5750001.438,9,5061996.573,0.59,100,1.25E+07,0,3264162.876,0,1.07E+07,6148822.66
213,0.47,0.46,0.23,4534614.755,2872362.203,2.11,0.47,2013225.878,0.3,9280657.921,4267806.529,8881836.699,398821.2225,21,3902770.831,0.49,100,1.13E+07,0,2240442.519,0,9962604.602,9280657.921
213,0.554216867,0.542168675,0.361445783,5127376.386,3440686.196,2.674698795,0.590361446,1851384.603,0.373493976,5503429.633,2652679.301,0,5503429.633,33,4375292.505,0.56626506,83,1.06E+07,0,2528697.084,0,9595528.315,5503429.633
213,0.426470588,0.426470588,0.294117647,3002185.626,2731530.432,1.985294118,0.529411765,637809.1362,0.264705882,8163863.298,4674950.276,8163863.298,0,45,3038160.682,0.529411765,68,1.07E+07,0,2128986.955,0,9245010.746,8163863.298
213,0.333333333,0.333333333,0.245614035,2514618.697,2910677.245,1.543859649,0.543859649,297818.2391,0.140350877,6024403.894,3672699.462,0,6024403.894,57,2575845.631,0.456140351,57,1.20E+07,0,1838322.471,0,1.08E+07,6024403.894
213,0.195652174,0.195652174,0.065217391,1547974.653,2868173.13,0.891304348,0.413043478,225456.3316,0.108695652,9223992.566,6616199.77,9223992.566,0,69,1541693.148,0.413043478,46,1.43E+07,0,1434086.565,0,1.23E+07,9223992.566
213,0.166666667,0.166666667,0.095238095,1746771.909,2667135.924,0.642857143,0.523809524,108288.9299,0.071428571,6908779.548,5349022.386,0,6908779.548,81,1831368.574,0.452380952,42,1.71E+07,0,1333567.962,0,1.55E+07,6908779.548
213,0.105263158,0.105263158,0.026315789,1559511.336,2647168.881,0.421052632,0.473684211,99188.75956,0.052631579,1.08E+07,9844552.328,1.08E+07,0,93,1467162.368,0.447368421,38,2.12E+07,0,835948.0678,0,1.81E+07,1.08E+07
213,0.055555556,0.055555556,0.027777778,1817941.045,2932306.11,0.416666667,0.583333333,0,0,8494785.998,8054601.041,0,8494785.998,105,1848143.687,0.527777778,36,2.62E+07,0,1221794.213,0,2.37E+07,8494785.998
213,0,0,0,1386271.696,0,0,0.441176471,0,0,1.37E+07,1.54E+07,1.37E+07,0,117,1295052.829,0.441176471,34,3.32E+07,0,1.00E-04,0,2.84E+07,1.37E+07
213,0,0,0,1098208.759,0,0,0.352941176,0,0,1.23E+07,1.29E+07,25195.60147,1.23E+07,129,923187.7703,0.352941176,34,4.29E+07,0,1.00E-04,0,3.89E+07,1.23E+07
213,0,0,0,1720499.537,0,0,0.588235294,0,0,2.02E+07,2.56E+07,2.02E+07,25195.60147,141,1752114.875,0.588235294,34,5.47E+07,0,1.00E-04,0,4.68E+07,2.02E+07
215,0.27,0.27,0,5406736.848,2619202.758,1.38,0.46,2183739.307,0.27,9810524.417,4197501.049,4060522.98,5750001.438,9,3755737.713,0.46,100,1.38E+07,0,1912018.013,0,1.20E+07,9810524.417
215,0.3,0.3,0.11,4798069.298,2943114.681,1.48,0.47,1370322.43,0.21,1.11E+07,5970075.135,7055240.897,4060522.98,21,3947980.177,0.51,100,1.37E+07,0,2060180.277,0,1.18E+07,1.11E+07
215,0.296703297,0.296703297,0.098901099,4451683.683,4072090.806,1.747252747,0.472527473,1377878.893,0.21978022,1.07E+07,4067170.698,3604319.385,7055240.897,33,3632681.806,0.483516484,91,1.44E+07,0,2684895.037,0,1.30E+07,1.07E+07
215,0.333333333,0.333333333,0.119047619,4199778.986,3630198.738,1.595238095,0.535714286,924782.2433,0.238095238,1.27E+07,6432137.781,9142174.204,3604319.385,45,3938824.422,0.547619048,84,1.48E+07,0,2290482.537,0,1.27E+07,1.27E+07
215,0.236842105,0.236842105,0.118421053,3063713.79,2596683.3,1.078947368,0.473684211,341260.5957,0.118421053,1.33E+07,5192663.89,4146629.151,9142174.204,57,2974675.046,0.460526316,76,1.67E+07,0,1708344.276,0,1.51E+07,1.33E+07
215,0.208955224,0.208955224,0.089552239,2653569.027,2811861.26,0.776119403,0.462686567,389692.122,0.119402985,1.80E+07,8994053.369,1.39E+07,4146629.151,69,2579094.802,0.432835821,67,1.96E+07,0,1468882.748,0,1.68E+07,1.80E+07
215,0.147540984,0.147540984,0.06557377,2740519.722,3979213.348,0.62295082,0.524590164,283526.6524,0.081967213,1.86E+07,7313995.077,4731012.264,1.39E+07,81,2609028.569,0.524590164,61,2.33E+07,0,1696058.148,0,2.11E+07,1.86E+07
215,0.105263158,0.105263158,0.01754386,2359496.544,4229660.847,0.438596491,0.49122807,123391.8545,0.052631579,2.75E+07,1.29E+07,2.28E+07,4731012.264,93,2304143.901,0.456140351,57,2.85E+07,0,1335682.373,0,2.45E+07,2.75E+07
215,0.092592593,0.092592593,0.018518519,2475575.536,5341785.009,0.425925926,0.5,265308.6299,0.074074074,2.86E+07,1.11E+07,5824797.739,2.28E+07,105,2246450.774,0.518518519,54,3.54E+07,0,1780595.003,0,3.20E+07,2.86E+07
215,0.056603774,0.056603774,0,1947910.555,7134082.754,0.452830189,0.41509434,125754.0867,0.037735849,4.54E+07,2.04E+07,3.96E+07,5824797.739,117,1772836.243,0.433962264,53,4.48E+07,0,2557501.365,0,3.85E+07,4.54E+07
215,0.057692308,0.057692308,0,2118555.721,5774514.52,0.153846154,0.423076923,90145.60526,0.057692308,4.80E+07,1.77E+07,8431615.544,3.96E+07,129,1740580.366,0.442307692,52,5.74E+07,0,777338.4932,0,5.19E+07,4.80E+07
215,0.057692308,0.057692308,0.019230769,2159246.245,7481632.332,0.25,0.480769231,42726.12326,0.038461538,7.82E+07,3.40E+07,6.98E+07,8431615.544,141,2028678.916,0.5,52,7.36E+07,0,1582652.993,0,6.31E+07,7.82E+07
217,0.15,0.15,0,3985159.119,1937241.204,0.58,0.38,1151720.758,0.15,1.17E+07,4887501.222,5912373.305,5750001.438,9,2935905.937,0.38,100,1.46E+07,0,833013.7179,0,1.28E+07,1.17E+07
217,0.22,0.22,0.1,4730769.07,3115853.574,1.08,0.49,477386.7796,0.13,1.26E+07,6880270.259,6684941.404,5912373.305,21,4140634.579,0.43,100,1.49E+07,0,1838353.609,0,1.27E+07,1.26E+07
217,0.252747253,0.252747253,0.065934066,4020772.102,3484873.639,1.197802198,0.472527473,979935.0792,0.186813187,1.32E+07,4644016.673,6488077.537,6684941.404,33,3692501.706,0.472527473,91,1.62E+07,0,1953061.05,0,1.47E+07,1.32E+07
217,0.223529412,0.223529412,0.058823529,3736914.618,3760367.083,1.329411765,0.447058824,672172.5732,0.176470588,1.55E+07,8173149.987,8994334.384,6488077.537,45,3147481.553,0.505882353,85,1.80E+07,0,2477418.313,0,1.54E+07,1.55E+07
217,0.209876543,0.209876543,0.086419753,3901098.472,3004354.775,1.024691358,0.555555556,450414.9104,0.12345679,1.71E+07,6394658.839,8083364.999,8994334.384,57,3871764.109,0.555555556,81,2.01E+07,0,1706176.786,0,1.81E+07,1.71E+07
217,0.148648649,0.148648649,0.054054054,2488697.202,3661580.39,0.878378378,0.405405405,210394.6276,0.067567568,2.21E+07,1.08E+07,1.40E+07,8083364.999,69,2438180.279,0.378378378,74,2.41E+07,0,2078194.276,1.35E-09,2.08E+07,2.21E+07
217,0.088235294,0.088235294,0.014705882,2744617.653,4228570.596,0.514705882,0.455882353,138962.1285,0.058823529,2.59E+07,9618277.45,1.19E+07,1.40E+07,81,2548256.502,0.470588235,68,2.94E+07,0,1741176.128,1.47E-09,2.64E+07,2.59E+07
217,0.121212121,0.121212121,0,3264673.775,4411139.869,0.439393939,0.53030303,365084.4616,0.090909091,3.38E+07,1.60E+07,2.19E+07,1.19E+07,93,3018039.957,0.53030303,66,3.57E+07,0,1670886.314,1.52E-09,3.07E+07,3.38E+07
217,0.078125,0.078125,0.015625,3015525.178,8405885.221,0.703125,0.5,67859.11112,0.015625,4.09E+07,1.42E+07,1.89E+07,2.19E+07,105,2748005.429,0.453125,64,4.45E+07,0,3414890.871,0,4.01E+07,4.09E+07
217,0.033333333,0.033333333,0,3101691.711,5544921.844,0.133333333,0.55,48413.07293,0.016666667,5.56E+07,2.52E+07,3.67E+07,1.89E+07,117,2904110.085,0.533333333,60,5.58E+07,0,739322.9127,0,4.79E+07,5.56E+07
217,0.050847458,0.033898305,0.016949153,3202390.835,2.24E+07,0.050847458,0.593220339,960284.7768,0.033898305,6.70E+07,2.16E+07,3.03E+07,3.67E+07,129,2886424.72,0.593220339,59,7.08E+07,0,1137766.727,0.016949153,6.39E+07,6.70E+07
217,0.017241379,0.017241379,0,2858663.109,1.39E+07,0.017241379,0.534482759,0,0,9.53E+07,4.11E+07,6.49E+07,3.03E+07,141,2627644.628,0.517241379,58,9.03E+07,0,239181.1786,0,7.76E+07,9.53E+07
219,0.27,0.27,0,5383173.454,2962943.276,1.26,0.47,2126843.527,0.27,9732711.39,4197501.049,3982709.952,5750001.438,9,3890446.521,0.47,100,1.36E+07,0,1718507.1,0,1.19E+07,9732711.39
219,0.36,0.36,0.17,5117301.788,3238696.119,1.74,0.51,1414479.479,0.27,1.06E+07,5820555.454,6647952.374,3982709.952,21,4241408.568,0.54,100,1.32E+07,0,2331861.206,0,1.14E+07,1.06E+07
219,0.384615385,0.384615385,0.208791209,4889206.389,3426421.82,1.989010989,0.604395604,977981.2895,0.230769231,9680080.261,3462450.843,3032127.887,6647952.374,33,4826309.452,0.549450549,91,1.29E+07,0,2635709.092,0,1.17E+07,9680080.261
219,0.337662338,0.324675325,0.194805195,3356732.173,3405337.042,1.779220779,0.506493506,864338.4353,0.181818182,1.21E+07,6152961.612,9040677.501,3032127.887,45,3276785.258,0.467532468,77,1.39E+07,0,2609284.227,0,1.19E+07,1.21E+07
219,0.2,0.2,0.107692308,3001266.57,3065116.057,1.076923077,0.507692308,291662.0216,0.107692308,1.21E+07,4728106.102,3046447.325,9040677.501,57,2754107.991,0.476923077,65,1.55E+07,0,1839069.634,0,1.40E+07,1.21E+07
219,0.152542373,0.152542373,0.084745763,3324379.183,3799896.925,1.118644068,0.627118644,187967.0024,0.06779661,1.61E+07,8366437.207,1.31E+07,3046447.325,69,3260317.011,0.576271186,59,1.73E+07,0,1867745.946,0,1.47E+07,1.61E+07
219,0.111111111,0.111111111,0.018518519,2472227.223,3204472.764,0.740740741,0.425925926,313749.238,0.092592593,1.61E+07,5862251.281,3033696.264,1.31E+07,81,1927812.146,0.462962963,54,2.09E+07,0,1483552.206,0,1.91E+07,1.61E+07
219,0.113207547,0.113207547,0.037735849,2742006.665,3723519.156,0.245283019,0.547169811,198137.5397,0.056603774,2.41E+07,1.22E+07,2.10E+07,3033696.264,93,2504080.249,0.528301887,53,2.50E+07,0,632295.7059,0,2.12E+07,2.41E+07
219,0.04,0.04,0,2525402.482,2638922.568,0.24,0.54,80859.04578,0.02,2.39E+07,8669629.955,2869149.431,2.10E+07,105,2361697.058,0.54,50,3.07E+07,0,633341.4164,0,2.80E+07,2.39E+07
219,0.020408163,0.020408163,0,2201641.711,0,0,0.489795918,89398.3359,0.020408163,3.88E+07,1.88E+07,3.59E+07,2869149.431,117,1956274.956,0.510204082,49,3.84E+07,0,1.00E-04,0,3.26E+07,3.88E+07
219,0.020408163,0.020408163,0,2420087.1,5206176.535,0.081632653,0.530612245,0,0,3.85E+07,1.36E+07,2583363.403,3.59E+07,129,2245390.527,0.510204082,49,4.84E+07,0,424994.003,0,4.43E+07,3.85E+07
219,0,0,0,2542688.339,0,0,0.541666667,0,0,6.55E+07,2.99E+07,6.29E+07,2583363.403,141,2198678.224,0.541666667,48,6.16E+07,0,1.00E-04,0,5.23E+07,6.55E+07
221,0.2,0.2,0,4316388.517,2180587.725,0.59,0.4,1615812.309,0.2,1.10E+07,4594964.002,5239537.686,5750001.438,9,3144650.005,0.4,100,1.44E+07,0,894040.9673,0,1.26E+07,1.10E+07
221,0.32,0.32,0.15,5710523.386,2821729.872,1.64,0.6,1184992.369,0.21,1.06E+07,6462670.98,5339283.555,5239537.686,21,5260685.891,0.57,100,1.34E+07,0,2144514.703,0,1.13E+07,1.06E+07
221,0.258426966,0.258426966,0.134831461,3445362.783,2404229.165,0.93258427,0.449438202,675775.0593,0.179775281,1.20E+07,3400244.949,6640751.727,5339283.555,33,3191033.345,0.460674157,89,1.43E+07,0,1242635.299,0,1.33E+07,1.20E+07
